RowID,MobID,MobName,Level,Exp,AI,Money1,Money2,QuestItemID,HP,SP,MP,Dex,Wis,Luc,Day,Size,Attrib,Defense,Magic,ResistState1,ResistState2,ResistState3,ResistState4,ResistState5,ResistState6,ResistState7,ResistState8,ResistState9,ResistState10,ResistState11,ResistState12,ResistState13,ResistState14,ResistState15,ResistSkill1,ResistSkill2,ResistSkill3,ResistSkill4,ResistSkill5,ResistSkill6,NormalTime,NormalStep,ChaseTime,ChaseStep,ChaseRange,AttackType1,AttackTime1,Attackrange1,Attack1,Attackplus1,Attackattrib1,Attackspecial1,Attackok1,Attacktype2,Attacktime2,Attackrange2,Attack2,Attackplus2,Attackattrib2,Attackspecial2,Attackok2,Attacktype3,Attacktime3,Attackrange3,Attack3,Attackplus3,Attackattrib3,Attackspecial3,Attackok3
86,85,Medius Wolf,42,836,1,2180,4578,0,3196,966,1822,66,43,57,4,2,4,41,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,180,90,0,0,1,37,2500,2,153,91,0,0,1,0,0,0,320,0,0,3,0
87,86,Medius Witch,43,869,1,2280,4788,0,3307,990,1887,67,44,59,2,1,2,43,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,184,91,0,0,1,67,2500,1,155,93,0,0,1,70,0,0,331,0,0,3,1
88,87,Medius Archane,44,902,1,2380,4998,0,3422,1014,1952,68,44,60,2,1,3,43,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,187,93,0,0,1,42,2500,2,159,95,0,0,1,0,0,0,342,0,0,3,0
89,88,Medius Roca,45,935,1,2480,5208,0,3537,1038,2018,69,45,61,2,2,0,44,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,3,190,95,0,0,1,109,2500,3,162,97,0,0,1,0,0,0,354,0,0,3,0
90,89,Ereon Wolf,46,968,1,2580,5418,0,3654,1062,2085,70,46,61,4,2,4,44,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,197,99,0,0,1,37,2500,2,166,99,0,0,1,0,0,0,365,0,0,3,0
91,90,Ereon Witch,47,1001,1,2680,5628,0,3773,1086,2154,72,46,63,2,1,2,46,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,1,197,99,0,0,1,67,2500,1,168,100,0,0,1,70,0,0,377,0,0,3,1
92,91,Ereon Archane,48,1034,1,2780,5838,0,3894,1110,2223,73,48,64,2,1,0,46,36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,2,203,101,0,0,1,42,2500,2,173,103,0,0,1,0,0,0,389,0,0,3,0
93,92,Ereon Roca,49,1067,1,2890,6069,0,4016,1135,2294,75,49,66,2,1,0,47,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,9,9,0,2500,3,203,101,0,0,1,109,2500,3,175,105,0,0,1,0,0,0,402,0,0,3,0
94,93,Error Monster93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,94,Error Monster94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,95,Error Monster95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,96,Error Monster96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,97,Error Monster97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,98,Error Monster98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,99,Error Monster99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,100,Wild Antelope,1,22,0,10,21,0,114,170,192,10,11,13,1,1,0,10,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,1,16,8,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,11,0,0,0,0
102,101,Wintail Forest Little Wolf,3,42,0,40,84,0,186,201,226,12,12,14,1,1,4,12,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,26,11,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,19,0,0,0,0
103,102,Error Monster102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,103,Wild Boar,6,72,0,100,210,0,308,249,288,15,15,17,2,1,0,13,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,37,17,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,31,0,0,0,0
105,104,Dwarf Swordfighter,8,91,0,140,294,0,397,283,333,18,16,19,1,1,3,14,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,42,18,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,40,0,0,0,0
106,105,Cornwell Forest Ghostwolf,9,101,1,170,357,0,443,300,357,20,17,21,1,1,4,15,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,42,18,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,44,0,0,0,0
107,106,Large Grinding Tooth Field...,9,101,0,170,357,0,443,300,357,20,17,21,2,1,0,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,1,42,18,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,44,0,0,0,0
108,107,Keiroter Guard,9,101,1,170,357,0,443,300,357,20,17,21,1,1,3,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,42,18,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,44,0,0,0,0
109,108,Wild Field Brown Bear,10,110,1,200,420,248,492,316,384,21,17,21,0,1,3,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,48,21,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,49,0,0,1,0
110,109,Stonepick Goblin Swordfighter,10,110,1,200,420,0,492,316,384,21,17,21,1,1,4,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,48,21,0,0,1,0,2500,1,1,1,0,0,0,0,0,0,49,0,0,1,0
111,110,Strong Jaw Group Wolf,10,110,1,200,420,20,492,316,384,21,17,21,1,1,4,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,48,21,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,49,0,0,1,0
112,111,Error Monster111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,112,Error Monster112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,113,Windtail Forest Large Brow...,11,121,1,230,483,0,542,334,410,22,18,22,1,1,3,16,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,51,22,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,54,0,0,1,0
115,114,Group Wolf Teeth,11,121,1,230,483,0,542,334,410,22,18,22,2,1,4,16,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,51,22,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,54,0,0,1,0
116,115,Error Monster115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,116,Error Monster116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,117,Cornwell Forest Large Ghos...,11,121,1,230,483,0,542,334,410,22,18,22,2,1,4,16,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,51,22,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,54,0,0,1,0
119,118,Keiroter Fighter,12,132,3,260,546,0,594,351,439,23,18,23,1,1,3,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,53,23,0,0,1,96,2500,1,53,31,0,0,1,0,0,0,59,0,0,1,0
120,119,Grimaxe Orc Fighter,12,132,3,260,546,0,594,351,439,23,18,23,1,1,1,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
121,120,Chief Group Wolf,12,132,1,260,546,0,594,351,439,23,18,23,2,1,4,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
122,121,Windtail Forest Wolf,12,132,1,260,546,0,594,351,439,23,18,23,2,1,4,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
123,122,Peasant Toad,12,132,0,260,546,0,594,351,439,23,18,23,1,1,2,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
124,123,Leopardess Chaser,12,132,1,260,546,0,594,351,439,23,18,23,1,1,4,16,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
125,124,Small Ground Ghost,12,132,1,260,546,0,594,351,439,23,18,23,1,1,0,16,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
126,125,Blood Tear Groundghost,12,132,1,260,546,0,594,351,439,23,18,23,1,1,0,16,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
127,126,Rusted Poison Zombi,12,132,1,260,546,0,594,351,439,23,18,23,1,1,0,16,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
128,127,Error Monster127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,128,Chief Antelope,12,132,0,260,546,0,594,351,439,23,18,23,2,2,0,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,2,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
130,129,Rake Nose Field Boar,12,132,0,260,546,0,594,351,439,23,18,23,2,1,0,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,1,53,23,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,59,0,0,1,0
131,130,Deaf Big Bear,13,143,1,300,630,0,647,369,468,25,19,25,1,1,3,18,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,56,25,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,65,0,0,1,0
132,131,Error Monster131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,132,Vagabond Big Brown Bear,14,154,1,340,714,0,702,386,499,26,20,25,1,1,3,18,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,63,27,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,70,0,0,1,0
134,133,Leopardess Warrior,14,154,1,340,714,0,702,386,499,26,20,25,1,1,4,18,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,63,27,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,70,0,0,1,0
135,134,Swordtail Sealakel Fighter,14,154,1,340,714,1139,702,386,499,26,20,25,1,1,2,18,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,63,27,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,70,0,0,1,0
136,135,Error Monster135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,136,Cornwell Toad,15,165,1,380,798,0,759,404,530,27,20,26,1,1,2,19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,1,63,27,0,0,1,111,2500,1,60,36,0,0,1,0,0,0,76,0,0,1,0
138,137,Swordtail Sealakel Combater,15,165,1,380,798,0,759,404,530,27,20,26,1,1,2,19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,63,27,0,0,1,64,2500,2,60,36,0,0,1,0,0,0,76,0,0,1,0
139,138,Cornwell Forest Big Horn A...,15,165,0,380,798,0,759,404,530,27,20,26,2,2,0,19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,2,63,27,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,76,0,0,1,0
140,139,Cornwell Forest Brown Bear,16,176,1,420,882,0,817,423,562,28,21,27,1,1,3,19,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,67,29,0,0,1,16,2500,0,0,0,0,0,1,0,0,0,82,0,0,1,0
141,140,Withered Branch Wood sprite,16,176,1,420,882,0,817,423,562,28,21,27,1,1,3,19,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,1,67,29,0,0,1,64,2500,1,64,38,0,0,1,0,0,0,82,0,0,1,0
142,141,Whip Branch Wood Sprite,17,187,1,460,966,0,877,441,596,30,22,29,1,1,3,20,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,67,29,0,0,1,64,2500,1,64,38,0,0,1,0,0,0,88,0,0,1,0
143,142,Vagabond Zombi,17,187,1,460,966,0,877,441,596,30,22,29,1,1,0,20,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,67,29,0,0,1,101,2500,1,64,38,0,0,1,0,0,0,88,0,0,1,0
144,143,Rock Horn Antelope,17,187,0,460,966,0,877,441,596,30,22,29,2,2,0,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,0,0,2500,2,67,29,0,0,1,0,2500,0,0,0,0,0,0,0,0,0,88,0,0,1,0
145,144,Chief Ogre,20,220,1,600,1260,0,1065,498,704,34,23,31,1,1,3,21,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,78,34,0,0,1,18,2500,2,73,43,0,0,1,0,0,0,107,0,0,1,0
146,145,Cloron Ghost,20,220,1,600,1260,0,1065,498,704,34,23,31,1,1,0,21,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,78,34,0,0,1,76,2500,1,73,43,0,0,1,0,0,0,107,0,0,1,0
147,146,Cloron Evil Spirit,20,220,1,600,1260,0,1065,498,704,34,23,31,1,1,0,21,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,1,78,34,0,0,1,76,2500,1,73,43,0,0,1,0,0,0,107,0,0,1,0
148,147,Error Monster147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,148,Error Monster148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,149,Error Monster149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,150,Entis Altar,52,0,3,0,0,0,110000,20,20,0,500,50,2,3,0,660,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,178,180,184,181,86,0,0,0,0,30,98,0,0,173,86,0,0,1,100,2400,15,0,0,0,0,1,0,2500,0,4025,1,2,3,0
152,151,Remetion Altar,52,0,3,0,0,0,110000,20,20,0,500,50,2,3,0,660,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,178,180,184,181,86,0,0,0,0,30,98,0,0,173,86,0,0,1,100,2400,15,0,0,0,0,1,0,2500,0,4025,1,2,3,0
153,152,Flagrans Altar,52,0,3,0,0,0,110000,20,20,0,500,50,2,3,0,660,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,178,180,184,181,86,0,0,0,0,30,98,0,0,173,86,0,0,1,100,2400,15,0,0,0,0,1,0,2500,0,4025,1,2,3,0
154,153,Heres Altar,52,0,3,0,0,0,110000,20,20,0,500,50,2,3,0,660,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,178,180,184,181,86,0,0,0,0,30,98,0,0,173,86,0,0,1,100,2400,15,0,0,0,0,1,0,2500,0,4025,1,2,3,0
155,154,Lucifera Altar,52,0,3,0,0,0,110000,20,20,0,500,50,2,3,0,660,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,178,180,184,181,86,0,0,0,0,30,98,0,0,173,86,0,0,1,100,2400,15,0,0,0,0,1,0,2500,0,4025,1,2,3,0
156,155,Inferus Altar,52,0,3,0,0,0,110000,20,20,0,500,50,2,3,0,660,12500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,178,180,184,181,86,0,0,0,0,30,98,0,0,173,86,0,0,1,100,2400,15,0,0,0,0,1,0,2500,0,4025,1,2,3,0
157,156,Longtail Gray Rat,1,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,4,1800,9,0,0,2500,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0
158,157,Redeye Gray Rat,1,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,4,1800,9,0,0,2500,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0
159,158,Light Mine Mouse,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2400,8,30,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
160,159,Fury Mine Mouse,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2400,8,30,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
161,160,Waste Land Striped Leopard,47,5139,1,1820,3822,0,6083,1086,2154,100,108,110,3,2,4,505,366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,835,86,0,0,1,48,2500,2,564,47,0,0,1,0,0,0,4000,0,2,1,0
162,161,Bolderland Brown Bear,48,5380,1,1910,4011,0,6314,1086,2154,100,108,110,3,3,3,610,370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,4,835,86,0,0,1,16,2500,4,564,47,0,0,1,0,0,0,4000,0,2,1,0
163,162,Waste Land Pixie,49,5621,1,2000,4200,0,6549,1110,2223,103,109,112,2,1,4,516,372,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,865,86,0,0,1,39,2500,2,576,48,0,0,1,0,0,0,4000,0,2,1,0
164,163,Bolderland Leopardess,50,5862,1,2090,4389,0,6789,1110,2223,103,109,112,2,1,4,523,375,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4000,8,1800,8,9,0,2500,2,865,86,0,0,1,0,2500,0,576,48,0,0,0,0,0,0,4000,0,2,1,0
165,164,Medius Vagabond Undine,58,3480,5,2090,9062,0,61978,4100,8949,174,54,159,4,4,2,129,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,178,180,184,181,86,4000,8,1800,10,14,0,2500,2,1335,201,0,0,1,89,2500,2,1117,210,0,0,1,96,0,0,8000,0,2,4,1
166,165,Medius Brown Bear,58,3480,5,2090,9062,0,61978,4100,8949,174,66,112,3,3,1,307,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,178,180,184,181,86,4000,8,1800,10,14,0,2500,4,1357,201,0,0,1,200,2500,4,1114,210,0,0,1,177,0,0,8200,0,2,4,1
167,166,Medius Pixie,58,3480,5,2090,9062,0,61978,4100,8949,64,238,108,2,1,4,132,477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,178,180,184,181,86,4000,8,1800,10,14,0,2500,2,1442,201,0,0,1,198,2500,2,1119,210,0,0,1,179,0,0,8600,0,2,4,1
168,167,Medius Leopardess,58,3480,5,2090,9062,0,61978,4100,8949,294,63,163,2,1,3,132,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,178,180,184,181,86,4000,8,1800,10,14,0,2500,2,1502,201,0,0,1,100,2500,0,1112,210,0,0,0,43,0,0,8900,0,2,4,1
169,168,Ereon Vagabond Undine,58,3480,5,2090,9062,0,61978,4100,8949,174,54,159,4,4,2,129,108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,178,180,184,181,86,4000,8,1800,10,14,0,2500,2,1335,201,0,0,1,89,2500,2,1117,210,0,0,1,96,0,0,8000,0,2,4,1
170,169,Ereon Brown Bear,58,3480,5,2090,9062,0,61978,4100,8949,174,66,112,3,3,1,307,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,178,180,184,181,86,4000,8,1800,10,14,0,2500,4,1357,201,0,0,1,200,2500,4,1114,210,0,0,1,177,0,0,8200,0,2,4,1
171,170,Ereon Pixie,58,3480,5,2090,9062,0,61978,4100,8949,64,238,108,2,1,4,132,477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,178,180,184,181,86,4000,8,1800,10,14,0,2500,2,1442,201,0,0,1,198,2500,2,1119,210,0,0,1,179,0,0,8600,0,2,4,1
172,171,Ereon Leopardess,58,3480,5,2090,9062,0,61978,4100,8949,294,63,163,2,1,3,132,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,178,180,184,181,86,4000,8,1800,10,14,0,2500,2,1502,201,0,0,1,100,2500,0,1112,210,0,0,0,43,0,0,8900,0,2,4,1
173,172,Error Monster172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,173,Error Monster173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
